ID,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,bait,OG_category,XENLA_GeneNames,HUMAN_GeneNames,OG_annotation,OG_category_annotation
ENOG411CW4D,10,10,-1.1413818093972703,-0.19078147557270464,-0.3399956447229782,heatr2,B,hat1.S,HAT1,Histone acetyltransferase 1,Chromatin Structure and dynamics
ENOG411CVAT,31,33,-1.0742417029621367,-0.10331863432236522,-0.3480118030036941,heatr2,O,"psmd11.S, psmd11.L",PSMD11,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",Post-translational modification
ENOG411CW6I,22,23,-1.0938242340057174,-0.1293809309085615,-0.35484152160181087,heatr2,C,mdh1.L,MDH1,"malate dehydrogenase 1, NAD (soluble)",Energy production and conversion
ENOG411CZ3H,11,11,-1.1413818093972703,-0.19078147557270464,-0.35660156468258264,heatr2,J,None,EIF3F,"Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is required for several steps in the initiation of protein synthesis. The eIF-3 complex associates with the 40S ribosome and facilitates the recruitment of eIF-1, eIF-1A, eIF-2 GTP methionyl-tRNAi and eIF-5 to form the 43S preinitiation complex (43S PIC). The eIF-3 complex stimulates mRNA recruitment to the 43S PIC and scanning of the mRNA for AUG recognition. The eIF-3 complex is also required for disassembly and recycling of post-termination ribosomal complexes and subsequently prevents premature joining of the 40S and 60S ribosomal subunits prior to initiation (By similarity)",Tranlsation
ENOG411CXU4,11,11,-1.1413818093972703,-0.19078147557270464,-0.35660156468258264,heatr2,C,"oxct1.S, oxct1.L",OXCT1,Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate (By similarity),Energy production and conversion
ENOG411CTJV,11,11,-1.1413818093972703,-0.19078147557270464,-0.35660156468258264,heatr2,K,NA,"DDX3X, DDX3Y",DEAD (Asp-Glu-Ala-Asp) box polypeptide 3,Transcription
ENOG411CXS1,11,11,-1.1413818093972703,-0.19078147557270464,-0.35660156468258264,heatr2,J,rps16.S,RPS16,Ribosomal protein S16,Tranlsation
ENOG411CRUF,41,44,-1.0652896887707854,-0.09124580202179004,-0.3623155382470269,heatr2,C,"pck2.S, pck2.L, pck1.S","PCK1, PCK2",phosphoenolpyruvate carboxykinase,Energy production and conversion
ENOG411CYXV,23,24,-1.0957265370213796,-0.13188778651913624,-0.3694086853628097,heatr2,E,nfs1.L,"NA, NFS1",NFS1 nitrogen fixation 1 homolog (S. cerevisiae),Amino Acid metabolis and transport
ENOG411CQTH,12,12,-1.14138180939727,-0.19078147557270447,-0.3724698068318077,heatr2,C,"ogdh.L, ogdhl.L","OGDH, OGDHL",oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide),Energy production and conversion
ENOG411CY6E,42,45,-1.0669438653061438,-0.09348427421778971,-0.3744565788328955,heatr2,O,"txndc5.L, txndc5.S",TXNDC5,Thioredoxin domain containing 5 (Endoplasmic reticulum),Post-translational modification
ENOG411CUZ0,13,13,-1.1413818093972703,-0.19078147557270464,-0.38769096185313034,heatr2,J,tufm.S,TUFM,This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis (By similarity),Tranlsation
ENOG411CZZ8,13,13,-1.1413818093972703,-0.19078147557270464,-0.38769096185313034,heatr2,C,ndufs3.L,NDUFS3,"NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)",Energy production and conversion
ENOG411CSG3,25,26,-1.0991084090492231,-0.13633369155032823,-0.39725175785220307,heatr2,C,"suclg1.L, suclg1.S",SUCLG1,"succinate-CoA ligase, alpha subunit",Energy production and conversion
ENOG411CUUE,25,26,-1.0991084090492231,-0.13633369155032823,-0.39725175785220307,heatr2,J,rps4x.L,RPS4X,ribosomal protein,Tranlsation
ENOG411CXAH,36,38,-1.082849408915359,-0.11483262233940628,-0.41214715334957613,heatr2,O,hspa5.L,HSPA5,"Heat shock 70kDa protein 5 (Glucose-regulated protein, 78kDa)",Post-translational modification
ENOG411CR85,64,69,-1.059854537297465,-0.08386627165619263,-0.4258756539682228,heatr2,J,eef1g.S,EEF1G,eukaryotic translation elongation factor 1 gamma,Tranlsation
ENOG411CWV8,16,16,-1.1413818093972703,-0.19078147557270464,-0.4301447690184932,heatr2,I,NA,ACADL,"acyl-CoA dehydrogenase, long chain",Lipid metabolism
ENOG411CUQS,16,16,-1.1413818093972703,-0.19078147557270464,-0.4301447690184932,heatr2,OT,st13.L,"ST13, ST13P5, ST13P4",suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein),NA
ENOG411CPUR,47,50,-1.0742417029621367,-0.10331863432236522,-0.43197014753659074,heatr2,O,cct6a.L,"CCT6A, CCT6B","chaperonin containing Tcp1, subunit",Post-translational modification
ENOG411CT86,17,17,-1.1413818093972703,-0.19078147557270464,-0.4433969161542177,heatr2,O,"stt3b.L, stt3b.S, stt3a.S, stt3a.L","STT3A, STT3B","STT3, subunit of the oligosaccharyltransferase complex, homolog",Post-translational modification
ENOG411CZFK,124,136,-1.0414067603989692,-0.058533677274265034,-0.4523118463607677,heatr2,Z,"dync1h1.S, dync1h1.L",DYNC1H1,"dynein, cytoplasmic 1, heavy chain 1",Cytoskeleton
ENOG411CQJT,18,18,-1.1413818093972703,-0.19078147557270464,-0.4562659020597425,heatr2,O,"loc100488028-like.L, loc101734319.L, loc101734319.S, colgalt1.L","COLGALT2, COLGALT1, CERCAM",glycosyltransferase 25 domain containing,Post-translational modification
ENOG411CVZD,42,44,-1.0906537289796137,-0.12519313394512774,-0.48086228763314887,heatr2,F,atic.S,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase IMP cyclohydrolase,Nucleotide metabolism and transport
ENOG411CV35,44,46,-1.0928123706995139,-0.1280457202247418,-0.5021745550605942,heatr2,C,"pdhx.L, pdhx.S, dlat.S","PDHX, DLAT",pyruvate dehydrogenase complex component X,Energy production and conversion
ENOG411CSB0,54,57,-1.082344819256032,-0.11416019396979214,-0.5050671613414258,heatr2,O,tcp1.S,TCP1,T-complex protein 1 subunit alpha,Post-translational modification
ENOG411CWPI,23,23,-1.1413818093972703,-0.19078147557270464,-0.5158381541599933,heatr2,P,"vdac3.S, vdac3.L","VDAC2, VDAC3",Voltage-dependent anion channel,Inorganic ion transport and metabolism
ENOG411CX55,23,23,-1.1413818093972703,-0.19078147557270464,-0.5158381541599933,heatr2,J,rpl23.S,RPL23,ribosomal protein L23,Tranlsation
ENOG411D0UW,24,24,-1.1413818093972703,-0.19078147557270464,-0.5269491685330809,heatr2,L,ruvbl1.L,RUVBL1,RuvB-like 1 (E. coli),Replication and repair
ENOG411CT39,7,6,-1.3044363535968801,-0.3834265535151005,-0.5629727239153104,heatr2,U,kpna4.L,"KPNA4, KPNA3",Importin subunit alpha,Intracellular trafficing and secretion
ENOG411CSXE,7,6,-1.3044363535968801,-0.3834265535151005,-0.5629727239153104,heatr2,C,"tyw1.S, tyw1.L","TYW1, TYW1B",tRNA-yW synthesizing protein 1 homolog (S. cerevisiae),Energy production and conversion
ENOG411CUIH,7,6,-1.3044363535968801,-0.3834265535151005,-0.5629727239153104,heatr2,H,ppox.L,PPOX,protoporphyrinogen oxidase,Coenzyme metabolis
ENOG411CRPV,7,6,-1.3044363535968801,-0.3834265535151005,-0.5629727239153104,heatr2,O,ctsc.S,CTSC,cathepsin C,Post-translational modification
ENOG411CRDQ,7,6,-1.3044363535968801,-0.3834265535151005,-0.5629727239153104,heatr2,J,NA,EIF3G,Component of the eukaryotic translation initiation factor 3 (eIF-3) complex (By similarity),Tranlsation
ENOG411D0W4,8,7,-1.2840545355719288,-0.36070647701501696,-0.5633716839053091,heatr2,T,"rhoa.S, rhoc.S, rhoa.2.S",RHOA,RHO,Signal Transduction
ENOG411CPPZ,9,8,-1.2682020104414113,-0.3427845690177547,-0.5660880361959534,heatr2,I,NA,ACADS,"acyl-CoA dehydrogenase, C-2 to C-3 short chain",Lipid metabolism
ENOG411CVIB,9,8,-1.2682020104414113,-0.3427845690177547,-0.5660880361959534,heatr2,O,uba2.S,UBA2,ubiquitin-like modifier activating enzyme 2,Post-translational modification
ENOG411CVPM,9,8,-1.2682020104414113,-0.3427845690177547,-0.5660880361959534,heatr2,J,NA,EIF2S2,"eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa",Tranlsation
ENOG411CZHQ,9,8,-1.2682020104414113,-0.3427845690177547,-0.5660880361959534,heatr2,C,NA,NDUFS8,"NADH dehydrogenase (Ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)",Energy production and conversion
ENOG411CRVH,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,EJ,NA,ABCF3,"ATP-binding cassette, subfamily F (GCN20), member 3",NA
ENOG411CWCC,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,A,hnrnpab.L,HNRNPAB,heterogeneous nuclear ribonucleoprotein A B,RNA processing and modification
ENOG411CWZW,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,J,Xelaev18037282m.g,RPL21,ribosomal protein L21,Tranlsation
ENOG411D3ED,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,C,NA,NDUFA13,NADH dehydrogenase (ubiquinone) 1 alpha subcomplex,Energy production and conversion
ENOG411CV90,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,U,"rab5a.L, rab5c.L, rab5a.S","RAB5C, RAB5A",member RAS oncogene family,Intracellular trafficing and secretion
ENOG411D12C,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,U,rab11b.2.S,RAB11B,RAB,Intracellular trafficing and secretion
ENOG411CRMN,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,U,NA,"ARF5, ARF4",aDP-ribosylation factor,Intracellular trafficing and secretion
ENOG411CWMM,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,J,NA,RPS23,Ribosomal protein S23,Tranlsation
ENOG411DFF5,6,5,-1.331612110963482,-0.41317389690915274,-0.5661582192189376,heatr2,A,hnrnpdl.S,NA,Heterogeneous nuclear ribonucleoprotein D-like,RNA processing and modification
ENOG411CQGI,10,9,-1.2555199903369971,-0.32828499932263955,-0.5703646511955944,heatr2,Z,"coro6.S, Xelaev18001333m.g, Xelaev18007461m.g, coro6.L, Xelaev18002708m.g","CORO1B, CORO6, CORO1C","coronin, actin binding protein",Cytoskeleton
ENOG411CQ5B,10,9,-1.2555199903369971,-0.32828499932263955,-0.5703646511955944,heatr2,T,"ppp2r2b.S, ppp2r2c.L, Xelaev18008916m.g, ppp2r2d.L, ppp2r2b.L, Xelaev18018679m.g","PPP2R2B, PPP2R2A, PPP2R2D, PPP2R2C","Protein phosphatase 2, regulatory subunit B''",Signal Transduction
ENOG411D2X8,10,9,-1.2555199903369971,-0.32828499932263955,-0.5703646511955944,heatr2,J,Xelaev18043840m.g,NA,ribosomal protein L27,Tranlsation
ENOG411CQUN,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,K,"chd4.S, chd3.S, chd3.L","CHD4, CHD3",Chromodomain helicase DNA binding protein,Transcription
ENOG411CPCZ,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,O,uchl3.S,UCHL3,Ubiquitin carboxyl-terminal esterase L3 (Ubiquitin thiolesterase),Post-translational modification
ENOG411CQQS,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,P,"Xelaev18027940m.g, Xelaev18029975m.g","TF, LTF","Transferrins are iron binding transport proteins which can bind two Fe(3 ) ions in association with the binding of an anion, usually bicarbonate",Inorganic ion transport and metabolism
ENOG411CRDD,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,U,"ap3b2.L, ap3b2.S, ap3b1.L, ap3b1.S","AP3B2, AP3B1",Adaptor-related protein complex 3 beta,Intracellular trafficing and secretion
ENOG411CRWF,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,I,NA,SACM1L,SAC1 suppressor of actin mutations 1-like (yeast),Lipid metabolism
ENOG411CX19,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,A,NA,XAB2,XPA binding protein 2,RNA processing and modification
ENOG411CVM0,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,J,NA,MRPL45,Mitochondrial ribosomal protein L45,Tranlsation
ENOG411D5EY,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,C,"Xelaev18038692m.g, Xelaev18043545m.g","ATP5F1E, ATP5F1EP2","Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(1) domain and of the central stalk which is part of the complex rotary element. Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits",Energy production and conversion
ENOG411CUGV,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,T,NA,MLEC,malectin,Signal Transduction
ENOG411CUP5,5,4,-1.3696581712767242,-0.4538158814064983,-0.5752170784135109,heatr2,N,dync1li2.S,"DYNC1LI1, DYNC1LI2",Dynein cytoplasmic 1 light intermediate chain,Cell motility
ENOG411CRHH,11,10,-1.2451437920697492,-0.31631235765656346,-0.5757226182672232,heatr2,O,"hyou1.L, hyou1.S",HYOU1,hypoxia up-regulated 1,Post-translational modification
ENOG411D3RJ,11,10,-1.2451437920697492,-0.31631235765656346,-0.5757226182672232,heatr2,S,NA,CISD1,CDGSH iron sulfur domain 1,Function Unknown
ENOG411CTZX,11,10,-1.2451437920697492,-0.31631235765656346,-0.5757226182672232,heatr2,O,psma6.S,PSMA6,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity",Post-translational modification
ENOG411CUDK,12,11,-1.2364969601803761,-0.3062586929926407,-0.5818454131129648,heatr2,O,"prdx4.S, prdx4.L",PRDX4,Peroxiredoxin 4,Post-translational modification
ENOG411CWPF,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,T,"epcam.S, epcam.L","EPCAM, TACSTD2",Epithelial cell adhesion molecule,Signal Transduction
ENOG411CRI6,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,L,NA,RFC4,"Replication factor C (Activator 1) 4, 37kDa",Replication and repair
ENOG411CX1E,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,U,spcs3.S,SPCS3,Signal peptidase complex subunit 3 homolog (S. cerevisiae),Intracellular trafficing and secretion
ENOG411CQTX,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,T,"arhgef1.L, arhgef1.S",ARHGEF1,Rho guanine nucleotide exchange factor (GEF) 1,Signal Transduction
ENOG411CTHZ,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,J,dap3.L,DAP3,Death associated protein 3,Tranlsation
ENOG411CR8M,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,T,ppp1r7.L,PPP1R7,protein phosphatase 1 regulatory subunit 7,Signal Transduction
ENOG411CX81,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,Z,"dctn2.L, dctn2.S",DCTN2,Dynactin 2 (P50),Cytoskeleton
ENOG411CQZG,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,E,thnsl2.L,THNSL2,threonine synthase-like 2 (S. cerevisiae),Amino Acid metabolis and transport
ENOG411CX25,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,K,NA,POLR2C,"Polymerase (RNA) II (DNA directed) polypeptide C, 33kDa",Transcription
ENOG411CU5T,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,J,"hbs1l.L, Xelaev18029182m.g",HBS1L,Hbs1-like (S. cerevisiae),Tranlsation
ENOG411CVB5,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,A,u2af1.L,"U2AF1L5, U2AF1, U2AF1L4",U2 small nuclear RNA auxiliary factor,RNA processing and modification
ENOG411CSF0,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,D,"sept7.L, sept7.S",SEPTIN7,septin 7,Cell cycle control and mitosis
ENOG411CPZJ,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,U,"sec11c.L, sec11c.S","SEC11A, SEC11C, SEC11B",SEC11 homolog A (S. cerevisiae),Intracellular trafficing and secretion
ENOG411CTYA,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,T,"pdk1.S, pdk4.S, pdk3.S, pdk3.L","PDK2, PDK3, PDK4","Pyruvate dehydrogenase kinase, isozyme",Signal Transduction
ENOG411CPYI,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,U,NA,VTA1,Vps20-associated 1 homolog (S. cerevisiae),Intracellular trafficing and secretion
ENOG411CV60,4,3,-1.4267272617465876,-0.5127095704600669,-0.5947564176567702,heatr2,O,psmb2.S,PSMB2,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity",Post-translational modification
ENOG411CSC1,43,44,-1.1160177691884419,-0.15835999788032715,-0.5980584195422057,heatr2,G,tpi1.L,TPI1,triosephosphate isomerase 1,Carbohydrate metabolism and transport
ENOG411CQKQ,31,31,-1.14138180939727,-0.19078147557270447,-0.5990166393502847,heatr2,C,"Xelaev18021657m.g, Xelaev18016867m.g, Xelaev18019895m.g","LDHA, LDHB",Lactate dehydrogenase,Energy production and conversion
ENOG411CVKV,15,14,-1.217473930023755,-0.2838908799641861,-0.6029360213102536,heatr2,C,"cyb5r1.L, cyb5r3.S, cyb5r2.L, cyb5r2.S","CYB5R3, CYB5R1, CYB5R2",cytochrome b5 reductase,Energy production and conversion
ENOG411CR61,17,16,-1.2085219158324036,-0.2732436357646777,-0.6181977179624659,heatr2,J,"nars.L, nars.S",NARS,Asparaginyl-tRNA synthetase,Tranlsation
ENOG411CRJ6,17,16,-1.2085219158324036,-0.2732436357646777,-0.6181977179624659,heatr2,K,ilf3.L,ILF3,"Interleukin enhancer binding factor 3, 90kDa",Transcription
ENOG411D3UG,17,16,-1.2085219158324036,-0.2732436357646777,-0.6181977179624659,heatr2,S,loc100495756-like.L,NA,NA,Function Unknown
ENOG411CU5H,46,47,-1.1176030217014938,-0.1604078265291858,-0.6258535501833297,heatr2,J,"qars.S, qars.L",QARS,Glutaminyl-tRNA synthetase,Tranlsation
ENOG411CZRR,18,17,-1.2047919099193407,-0.26878398757397776,-0.626001126667862,heatr2,C,vat1.L,VAT1,vesicle amine transport protein 1 homolog (T. californica),Energy production and conversion
ENOG411CTJ6,19,18,-1.201454536207653,-0.26478205701648155,-0.6338697565654936,heatr2,A,NA,"IGF2BP1, IGF2BP3, IGF2BP2",insulin-like growth factor 2 mRNA binding protein,RNA processing and modification
ENOG411CSPG,19,18,-1.201454536207653,-0.26478205701648155,-0.6338697565654936,heatr2,J,"rps8.S, rps8.L",RPS8,ribosomal protein S8,Tranlsation
ENOG411CYCT,3,2,-1.5218424125296937,-0.6058189748515483,-0.6357201157185434,heatr2,A,ncbp1.S,NCBP1,"Nuclear cap binding protein subunit 1, 80kDa",RNA processing and modification
ENOG411CRRX,3,2,-1.5218424125296937,-0.6058189748515483,-0.6357201157185434,heatr2,T,"ktn1.L, ktn1.S",KTN1,kinectin 1 (kinesin receptor),Signal Transduction
ENOG411DFB2,3,2,-1.5218424125296937,-0.6058189748515483,-0.6357201157185434,heatr2,Z,"eppk1.L, Xelaev18034138m.g",NA,Plectin repeat,Cytoskeleton
ENOG411D4H9,3,2,-1.5218424125296937,-0.6058189748515483,-0.6357201157185434,heatr2,K,pcbd2.L,PCBD2,Pterin-4 alpha-carbinolamine dehydratase dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2,Transcription
